Date,FM,County_FIP
12/15/2019,5,89
12/15/2020,7,89
12/16/2019,5,89
12/16/2020,5,89
12/17/2019,5,89
12/17/2020,5,89
12/18/2019,5,89
12/18/2020,5,89
12/19/2019,5,89
12/19/2020,5,89
12/20/2019,5,89
12/20/2020,5,89
12/21/2019,5,89
12/21/2020,5,89
12/22/2019,5,89
12/22/2020,5,89
12/23/2019,5,89
12/23/2020,9,89
12/24/2019,5,89
12/24/2020,5,89
12/25/2019,5,89
12/25/2020,5,89
12/26/2019,5,89
12/26/2020,5,89
12/27/2019,8,89
12/27/2020,5,89
12/28/2019,5,89
12/28/2020,8,89
12/29/2019,5,89
12/29/2020,5,89
12/30/2019,8,89
12/30/2020,5,89
12/31/2019,5,89
12/31/2020,5,89
1/1/2019,5,91
1/1/2020,5,91
1/2/2019,5,91
1/2/2020,5,91
1/3/2019,5,91
1/3/2020,5,91
1/4/2019,5,91
1/4/2020,5,91
1/5/2019,5,91
1/5/2020,5,91
1/6/2019,5,91
1/6/2020,5,91
1/7/2019,5,91
1/7/2020,5,91
1/8/2019,5,91
1/8/2020,5,91
1/9/2019,5,91
1/9/2020,5,91
1/10/2019,5,91
1/10/2020,5,91
1/11/2019,5,91
1/11/2020,5,91
1/12/2019,5,91
1/12/2020,5,91
1/13/2019,5,91
1/13/2020,5,91
1/14/2019,5,91
1/14/2020,5,91
1/15/2019,5,91
1/15/2020,5,91
1/16/2019,5,91
1/16/2020,5,91
1/17/2019,5,91
1/17/2020,5,91
1/18/2019,5,91
1/18/2020,5,91
1/19/2019,4,91
1/19/2020,5,91
1/20/2019,4,91
1/20/2020,5,91
1/21/2019,5,91
1/21/2020,5,91
1/22/2019,5,91
1/22/2020,8,91
1/23/2019,5,91
1/23/2020,5,91
1/24/2019,5,91
1/24/2020,5,91
1/25/2019,5,91
1/25/2020,5,91
1/26/2019,5,91
1/26/2020,5,91
1/27/2019,5,91
1/27/2020,5,91
1/28/2019,5,91
1/28/2020,5,91
1/29/2019,5,91
1/29/2020,5,91
1/30/2019,5,91
1/30/2020,5,91
1/31/2019,5,91
1/31/2020,5,91
2/1/2019,5,91
2/1/2020,5,91
2/2/2019,5,91
2/2/2020,5,91
2/3/2019,4,91
2/3/2020,5,91
2/4/2019,5,91
2/4/2020,5,91
2/5/2019,5,91
2/5/2020,5,91
2/6/2019,5,91
2/6/2020,5,91
2/7/2019,5,91
2/7/2020,5,91
2/8/2019,5,91
2/8/2020,5,91
2/9/2019,4,91
2/9/2020,5,91
2/10/2019,5,91
2/10/2020,5,91
2/11/2019,5,91
2/11/2020,5,91
2/12/2019,5,91
2/12/2020,5,91
2/13/2019,4,91
2/13/2020,5,91
2/14/2019,4,91
2/14/2020,5,91
2/15/2019,5,91
2/15/2020,5,91
2/16/2019,5,91
2/16/2020,5,91
2/17/2019,5,91
2/17/2020,9,91
2/18/2019,5,91
2/18/2020,5,91
2/19/2019,5,91
2/19/2020,5,91
2/20/2019,5,91
2/20/2020,5,91
2/21/2019,5,91
2/21/2020,5,91
2/22/2019,5,91
2/22/2020,5,91
2/23/2019,5,91
2/23/2020,5,91
2/24/2019,5,91
2/24/2020,5,91
2/25/2019,5,91
2/25/2020,5,91
2/26/2019,4,91
2/26/2020,5,91
2/27/2019,5,91
2/27/2020,5,91
2/28/2019,5,91
2/28/2020,5,91
2/29/2020,5,91
3/1/2019,5,91
3/1/2020,5,91
3/2/2019,5,91
3/2/2020,5,91
3/3/2019,5,91
3/3/2020,5,91
3/4/2019,5,91
3/4/2020,5,91
3/5/2019,4,91
3/5/2020,5,91
3/6/2019,5,91
3/6/2020,5,91
3/7/2019,5,91
3/7/2020,5,91
3/8/2019,5,91
3/8/2020,5,91
3/9/2019,5,91
3/9/2020,5,91
3/10/2019,5,91
3/10/2020,5,91
3/11/2019,5,91
3/11/2020,5,91
3/12/2019,5,91
3/12/2020,5,91
3/13/2019,5,91
3/13/2020,5,91
3/14/2019,5,91
3/14/2020,5,91
3/15/2019,5,91
3/15/2020,5,91
3/16/2019,5,91
3/16/2020,4,91
3/17/2019,5,91
3/17/2020,4,91
3/18/2019,5,91
3/18/2020,4,91
3/19/2019,5,91
3/19/2020,5,91
3/20/2019,5,91
3/20/2020,5,91
3/21/2019,5,91
3/21/2020,5,91
3/22/2019,5,91
3/22/2020,5,91
3/23/2019,5,91
3/23/2020,5,91
3/24/2019,5,91
3/24/2020,5,91
3/25/2019,5,91
3/25/2020,5,91
3/26/2019,5,91
3/26/2020,5,91
3/27/2019,5,91
3/27/2020,5,91
3/28/2019,5,91
3/28/2020,5,91
3/29/2019,5,91
3/29/2020,5,91
3/30/2019,5,91
3/30/2020,5,91
3/31/2019,5,91
3/31/2020,5,91
4/1/2019,5,91
4/1/2020,5,91
4/2/2019,5,91
4/2/2020,5,91
4/3/2019,5,91
4/3/2020,5,91
4/4/2019,5,91
4/4/2020,5,91
4/5/2019,5,91
4/5/2020,5,91
4/6/2019,5,91
4/6/2020,5,91
4/7/2019,5,91
4/7/2020,5,91
4/8/2019,5,91
4/8/2020,5,91
4/9/2019,5,91
4/9/2020,5,91
4/10/2019,5,91
4/10/2020,5,91
4/11/2019,5,91
4/11/2020,5,91
4/12/2019,5,91
4/12/2020,5,91
4/13/2019,5,91
4/13/2020,5,91
4/14/2019,5,91
4/14/2020,5,91
4/15/2019,5,91
4/15/2020,5,91
4/16/2019,5,91
4/16/2020,5,91
4/17/2019,5,91
4/17/2020,5,91
4/18/2019,5,91
4/18/2020,5,91
4/19/2019,5,91
4/19/2020,5,91
4/20/2019,5,91
4/20/2020,5,91
4/21/2019,5,91
4/21/2020,5,91
4/22/2019,5,91
4/22/2020,5,91
4/23/2019,5,91
4/23/2020,5,91
4/24/2019,5,91
4/24/2020,5,91
4/25/2019,5,91
4/25/2020,5,91
4/26/2019,5,91
4/26/2020,5,91
4/27/2019,5,91
4/27/2020,5,91
4/28/2019,5,91
4/28/2020,5,91
4/29/2019,5,91
4/29/2020,5,91
4/30/2019,5,91
4/30/2020,5,91
5/1/2019,5,91
5/1/2020,5,91
5/2/2019,5,91
5/2/2020,5,91
5/3/2019,5,91
5/3/2020,5,91
5/4/2019,5,91
5/4/2020,5,91
5/5/2019,5,91
5/5/2020,5,91
5/6/2019,5,91
5/6/2020,5,91
5/7/2019,5,91
5/7/2020,5,91
5/8/2019,5,91
5/8/2020,5,91
5/9/2019,5,91
5/9/2020,5,91
5/10/2019,5,91
5/10/2020,5,91
5/11/2019,5,91
5/11/2020,5,91
5/12/2019,5,91
5/12/2020,5,91
5/13/2019,5,91
5/13/2020,5,91
5/14/2019,5,91
5/14/2020,5,91
5/15/2019,5,91
5/15/2020,5,91
5/16/2019,5,91
5/16/2020,5,91
5/17/2019,5,91
5/17/2020,5,91
5/18/2019,5,91
5/18/2020,5,91
5/19/2019,5,91
5/19/2020,5,91
5/20/2019,5,91
5/20/2020,5,91
5/21/2019,5,91
5/21/2020,5,91
5/22/2019,5,91
5/22/2020,5,91
5/23/2019,5,91
5/23/2020,5,91
5/24/2019,5,91
5/24/2020,5,91
5/25/2019,5,91
5/25/2020,5,91
5/26/2019,5,91
5/26/2020,5,91
5/27/2019,5,91
5/27/2020,5,91
5/28/2019,5,91
5/28/2020,5,91
5/29/2019,5,91
5/29/2020,5,91
5/30/2019,5,91
5/30/2020,5,91
5/31/2019,5,91
5/31/2020,5,91
6/1/2019,5,91
6/1/2020,5,91
6/2/2019,5,91
6/2/2020,5,91
6/3/2019,5,91
6/3/2020,5,91
6/4/2019,5,91
6/4/2020,5,91
6/5/2019,5,91
6/5/2020,5,91
6/6/2019,5,91
6/6/2020,5,91
6/7/2019,5,91
6/7/2020,5,91
6/8/2019,5,91
6/8/2020,5,91
6/9/2019,5,91
6/9/2020,5,91
6/10/2019,5,91
6/10/2020,5,91
6/11/2019,5,91
6/11/2020,5,91
6/12/2019,5,91
6/12/2020,5,91
6/13/2019,5,91
6/13/2020,5,91
6/14/2019,5,91
6/14/2020,5,91
6/15/2019,5,91
6/15/2020,5,91
6/16/2019,5,91
6/16/2020,5,91
6/17/2019,5,91
6/17/2020,5,91
6/18/2019,5,91
6/18/2020,5,91
6/19/2019,5,91
6/19/2020,5,91
6/20/2019,5,91
6/20/2020,5,91
6/21/2019,5,91
6/21/2020,5,91
6/22/2019,5,91
6/22/2020,5,91
6/23/2019,5,91
6/23/2020,5,91
6/24/2019,5,91
6/24/2020,5,91
6/25/2019,5,91
6/25/2020,5,91
6/26/2019,5,91
6/26/2020,5,91
6/27/2019,5,91
6/27/2020,5,91
6/28/2019,5,91
6/28/2020,5,91
6/29/2019,5,91
6/29/2020,5,91
6/30/2019,5,91
6/30/2020,5,91
7/1/2019,5,91
7/1/2020,5,91
7/2/2019,5,91
7/2/2020,5,91
7/3/2019,5,91
7/3/2020,5,91
7/4/2019,5,91
7/4/2020,5,91
7/5/2019,5,91
7/5/2020,5,91
7/6/2019,5,91
7/6/2020,5,91
7/7/2019,5,91
7/7/2020,5,91
7/8/2019,5,91
7/8/2020,5,91
7/9/2019,5,91
7/9/2020,5,91
7/10/2019,5,91
7/10/2020,5,91
7/11/2019,5,91
7/11/2020,5,91
7/12/2019,5,91
7/12/2020,5,91
7/13/2019,5,91
7/13/2020,5,91
7/14/2019,5,91
7/14/2020,5,91
7/15/2019,5,91
7/15/2020,5,91
7/16/2019,5,91
7/16/2020,5,91
7/17/2019,5,91
7/17/2020,5,91
7/18/2019,5,91
7/18/2020,5,91
7/19/2019,5,91
7/19/2020,5,91
7/20/2019,5,91
7/20/2020,5,91
7/21/2019,5,91
7/21/2020,5,91
7/22/2019,5,91
7/22/2020,5,91
7/23/2019,5,91
7/23/2020,5,91
7/24/2019,5,91
7/24/2020,5,91
7/25/2019,5,91
7/25/2020,5,91
7/26/2019,5,91
7/26/2020,5,91
7/27/2019,5,91
7/27/2020,5,91
7/28/2019,5,91
7/28/2020,5,91
7/29/2019,5,91
7/29/2020,5,91
7/30/2019,5,91
7/30/2020,5,91
7/31/2019,5,91
7/31/2020,5,91
8/1/2019,5,91
8/1/2020,5,91
8/2/2019,5,91
8/2/2020,5,91
8/3/2019,5,91
8/3/2020,5,91
8/4/2019,5,91
8/4/2020,5,91
8/5/2019,5,91
8/5/2020,5,91
8/6/2019,5,91
8/6/2020,5,91
8/7/2019,5,91
8/7/2020,5,91
8/8/2019,5,91
8/8/2020,5,91
8/9/2019,5,91
8/9/2020,5,91
8/10/2019,5,91
8/10/2020,5,91
8/11/2019,5,91
8/11/2020,5,91
8/12/2019,5,91
8/12/2020,5,91
8/13/2019,5,91
8/13/2020,5,91
8/14/2019,5,91
8/14/2020,5,91
8/15/2019,5,91
8/15/2020,9,91
8/16/2019,5,91
8/16/2020,9,91
8/17/2019,5,91
8/17/2020,9,91
8/18/2019,5,91
8/18/2020,5,91
8/19/2019,5,91
8/19/2020,9,91
8/20/2019,5,91
8/20/2020,9,91
8/21/2019,5,91
8/21/2020,5,91
8/22/2019,5,91
8/22/2020,5,91
8/23/2019,5,91
8/23/2020,5,91
8/24/2019,5,91
8/24/2020,5,91
8/25/2019,5,91
8/25/2020,5,91
8/26/2019,5,91
8/26/2020,5,91
8/27/2019,5,91
8/27/2020,5,91
8/28/2019,5,91
8/28/2020,5,91
8/29/2019,5,91
8/29/2020,5,91
8/30/2019,5,91
8/30/2020,5,91
8/31/2019,5,91
8/31/2020,5,91
9/1/2019,5,91
9/1/2020,5,91
9/2/2019,5,91
9/2/2020,5,91
9/3/2019,5,91
9/3/2020,5,91
9/4/2019,5,91
9/4/2020,5,91
9/5/2019,5,91
9/5/2020,5,91
9/6/2019,5,91
9/6/2020,5,91
9/7/2019,5,91
9/7/2020,5,91
9/8/2019,5,91
9/8/2020,5,91
9/9/2019,5,91
9/9/2020,5,91
9/10/2019,5,91
9/10/2020,5,91
9/11/2019,5,91
9/11/2020,5,91
9/12/2019,5,91
9/12/2020,5,91
9/13/2019,5,91
9/13/2020,5,91
9/14/2019,5,91
9/14/2020,5,91
9/15/2019,5,91
9/15/2020,5,91
9/16/2019,5,91
9/16/2020,5,91
9/17/2019,5,91
9/17/2020,5,91
9/18/2019,5,91
9/18/2020,5,91
9/19/2019,5,91
9/19/2020,5,91
9/20/2019,5,91
9/20/2020,5,91
9/21/2019,5,91
9/21/2020,5,91
9/22/2019,5,91
9/22/2020,5,91
9/23/2019,5,91
9/23/2020,5,91
9/24/2019,5,91
9/24/2020,5,91
9/25/2019,5,91
9/25/2020,5,91
9/26/2019,5,91
9/26/2020,5,91
9/27/2019,5,91
9/27/2020,5,91
9/28/2019,5,91
9/28/2020,5,91
9/29/2019,5,91
9/29/2020,5,91
9/30/2019,5,91
9/30/2020,5,91
10/1/2019,5,91
10/1/2020,5,91
10/2/2019,5,91
10/2/2020,5,91
10/3/2019,5,91
10/3/2020,5,91
10/4/2019,5,91
10/4/2020,5,91
10/5/2019,5,91
10/5/2020,5,91
10/6/2019,5,91
10/6/2020,5,91
10/7/2019,9,91
10/7/2020,5,91
10/8/2019,5,91
10/8/2020,5,91
10/9/2019,5,91
10/9/2020,5,91
10/10/2019,5,91
10/10/2020,5,91
10/11/2019,5,91
10/11/2020,5,91
10/12/2019,5,91
10/12/2020,5,91
10/13/2019,5,91
10/13/2020,5,91
10/14/2019,5,91
10/14/2020,5,91
10/15/2019,5,91
10/15/2020,5,91
10/16/2019,5,91
10/16/2020,5,91
10/17/2019,5,91
10/17/2020,5,91
10/18/2019,5,91
10/18/2020,5,91
10/19/2019,5,91
10/19/2020,5,91
10/20/2019,5,91
10/20/2020,5,91
10/21/2019,9,91
10/21/2020,5,91
10/22/2019,8,91
10/22/2020,5,91
10/23/2019,5,91
10/23/2020,5,91
10/24/2019,5,91
10/24/2020,5,91
10/25/2019,5,91
10/25/2020,5,91
10/26/2019,5,91
10/26/2020,5,91
10/27/2019,5,91
10/27/2020,5,91
10/28/2019,5,91
10/28/2020,5,91
10/29/2019,5,91
10/29/2020,5,91
10/30/2019,5,91
10/30/2020,5,91
10/31/2019,5,91
10/31/2020,5,91
11/1/2019,5,91
11/1/2020,5,91
11/2/2019,9,91
11/2/2020,5,91
11/3/2019,5,91
11/3/2020,5,91
11/4/2019,9,91
11/4/2020,5,91
11/5/2019,5,91
11/5/2020,5,91
11/6/2019,5,91
11/6/2020,5,91
11/7/2019,5,91
11/7/2020,5,91
11/8/2019,5,91
11/8/2020,5,91
11/9/2019,5,91
11/9/2020,5,91
11/10/2019,5,91
11/10/2020,5,91
11/11/2019,5,91
11/11/2020,5,91
11/12/2019,5,91
11/12/2020,5,91
11/13/2019,5,91
11/13/2020,5,91
11/14/2019,5,91
11/14/2020,5,91
11/15/2019,5,91
11/15/2020,5,91
11/16/2019,5,91
11/16/2020,5,91
11/17/2019,5,91
11/17/2020,5,91
11/18/2019,5,91
11/18/2020,5,91
11/19/2019,5,91
11/19/2020,5,91
11/20/2019,5,91
11/20/2020,5,91
11/21/2019,5,91
11/21/2020,5,91
11/22/2019,5,91
11/22/2020,5,91
11/23/2019,5,91
11/23/2020,5,91
11/24/2019,5,91
11/24/2020,5,91
11/25/2019,5,91
11/25/2020,5,91
11/26/2019,5,91
11/26/2020,5,91
11/27/2019,5,91
11/27/2020,5,91
11/28/2019,5,91
11/28/2020,5,91
11/29/2019,5,91
11/29/2020,5,91
11/30/2019,5,91
11/30/2020,5,91
12/1/2019,4,91
12/1/2020,9,91
12/2/2019,5,91
12/2/2020,9,91
12/3/2019,5,91
12/3/2020,5,91
12/4/2019,5,91
12/4/2020,5,91
12/5/2019,5,91
12/5/2020,5,91
12/6/2019,5,91
12/6/2020,5,91
12/7/2019,5,91
12/7/2020,5,91
12/8/2019,5,91
12/8/2020,5,91
12/9/2019,5,91
12/9/2020,5,91
12/10/2019,5,91
12/10/2020,5,91
12/11/2019,5,91
12/11/2020,5,91
12/12/2019,5,91
12/12/2020,5,91
12/13/2019,5,91
12/13/2020,5,91
12/14/2019,5,91
12/14/2020,5,91
12/15/2019,5,91
12/15/2020,5,91
12/16/2019,5,91
12/16/2020,5,91
12/17/2019,5,91
12/17/2020,5,91
12/18/2019,5,91
12/18/2020,5,91
12/19/2019,5,91
12/19/2020,5,91
12/20/2019,5,91
12/20/2020,5,91
12/21/2019,5,91
12/21/2020,5,91
12/22/2019,5,91
12/22/2020,5,91
12/23/2019,5,91
12/23/2020,5,91
12/24/2019,5,91
12/24/2020,5,91
12/25/2019,5,91
12/25/2020,5,91
12/26/2019,5,91
12/26/2020,5,91
12/27/2019,5,91
12/27/2020,5,91
12/28/2019,5,91
12/28/2020,5,91
12/29/2019,5,91
12/29/2020,5,91
12/30/2019,5,91
12/30/2020,5,91
12/31/2019,5,91
12/31/2020,5,91
1/1/2019,5,93
1/1/2020,5,93
1/2/2019,5,93
1/2/2020,5,93
1/3/2019,5,93
1/3/2020,5,93
1/4/2019,5,93
1/4/2020,5,93
1/5/2019,5,93
1/5/2020,5,93
1/6/2019,5,93
1/6/2020,5,93
1/7/2019,5,93
1/7/2020,5,93
1/8/2019,5,93
1/8/2020,5,93
1/9/2019,5,93
1/9/2020,5,93
1/10/2019,5,93
1/10/2020,5,93
1/11/2019,5,93
1/11/2020,5,93
1/12/2019,5,93
1/12/2020,5,93
1/13/2019,5,93
1/13/2020,5,93
1/14/2019,5,93
1/14/2020,5,93
1/15/2019,5,93
1/15/2020,5,93
1/16/2019,5,93
1/16/2020,5,93
1/17/2019,5,93
1/17/2020,5,93
1/18/2019,5,93
1/18/2020,5,93
1/19/2019,5,93
1/19/2020,5,93
1/20/2019,5,93
1/20/2020,5,93
1/21/2019,5,93
1/21/2020,5,93
1/22/2019,5,93
1/22/2020,5,93
1/23/2019,5,93
1/23/2020,5,93
1/24/2019,5,93
1/24/2020,5,93
1/25/2019,5,93
1/25/2020,5,93
1/26/2019,5,93
1/26/2020,5,93
1/27/2019,5,93
1/27/2020,5,93
1/28/2019,5,93
1/28/2020,5,93
1/29/2019,9,93
1/29/2020,5,93
1/30/2019,5,93
1/30/2020,5,93
1/31/2019,5,93
1/31/2020,5,93
2/1/2019,5,93
2/1/2020,5,93
2/2/2019,5,93
2/2/2020,5,93
2/3/2019,5,93
2/3/2020,5,93
2/4/2019,5,93
2/4/2020,5,93
2/5/2019,5,93
2/5/2020,5,93
2/6/2019,5,93
2/6/2020,5,93
2/7/2019,5,93
2/7/2020,5,93
2/8/2019,5,93
2/8/2020,5,93
2/9/2019,5,93
2/9/2020,5,93
2/10/2019,5,93
2/10/2020,5,93
2/11/2019,5,93
2/11/2020,9,93
2/12/2019,5,93
2/12/2020,9,93
2/13/2019,5,93
2/13/2020,8,93
2/14/2019,5,93
2/14/2020,8,93
2/15/2019,5,93
2/15/2020,5,93
2/16/2019,5,93
2/16/2020,5,93
2/17/2019,5,93
2/17/2020,5,93
2/18/2019,5,93
2/18/2020,5,93
2/19/2019,5,93
2/19/2020,5,93
2/20/2019,5,93
2/20/2020,5,93
2/21/2019,5,93
2/21/2020,5,93
2/22/2019,5,93
2/22/2020,5,93
2/23/2019,5,93
2/23/2020,5,93
2/24/2019,5,93
2/24/2020,5,93
2/25/2019,4,93
2/25/2020,9,93
2/26/2019,4,93
2/26/2020,8,93
2/27/2019,5,93
2/27/2020,9,93
2/28/2019,5,93
2/28/2020,5,93
2/29/2020,5,93
3/1/2019,5,93
3/1/2020,5,93
3/2/2019,5,93
3/2/2020,5,93
3/3/2019,5,93
3/3/2020,5,93
3/4/2019,5,93
3/4/2020,5,93
3/5/2019,4,93
3/5/2020,5,93
3/6/2019,5,93
3/6/2020,5,93
3/7/2019,5,93
3/7/2020,5,93
3/8/2019,5,93
3/8/2020,5,93
3/9/2019,5,93
3/9/2020,5,93
3/10/2019,5,93
3/10/2020,5,93
3/11/2019,5,93
3/11/2020,5,93
3/12/2019,5,93
3/12/2020,5,93
3/13/2019,5,93
3/13/2020,5,93
3/14/2019,5,93
3/14/2020,5,93
3/15/2019,5,93
3/15/2020,5,93
3/16/2019,5,93
3/16/2020,5,93
3/17/2019,5,93
3/17/2020,5,93
3/18/2019,9,93
3/18/2020,5,93
3/19/2019,5,93
3/19/2020,5,93
3/20/2019,5,93
3/20/2020,5,93
3/21/2019,8,93
3/21/2020,5,93
3/22/2019,5,93
3/22/2020,5,93
3/23/2019,5,93
3/23/2020,5,93
3/24/2019,5,93
3/24/2020,5,93
3/25/2019,5,93
3/25/2020,5,93
3/26/2019,5,93
3/26/2020,5,93
3/27/2019,8,93
3/27/2020,5,93
3/28/2019,5,93
3/28/2020,5,93
3/29/2019,5,93
3/29/2020,5,93
3/30/2019,5,93
3/30/2020,5,93
3/31/2019,8,93
3/31/2020,5,93
4/1/2019,5,93
4/1/2020,5,93
4/2/2019,5,93
4/2/2020,5,93
4/3/2019,8,93
4/3/2020,9,93
4/4/2019,5,93
4/4/2020,5,93
4/5/2019,5,93
4/5/2020,5,93
4/6/2019,5,93
4/6/2020,5,93
4/7/2019,5,93
4/7/2020,5,93
4/8/2019,5,93
4/8/2020,5,93
4/9/2019,5,93
4/9/2020,5,93
4/10/2019,5,93
4/10/2020,9,93
4/11/2019,5,93
4/11/2020,5,93
4/12/2019,5,93
4/12/2020,5,93
4/13/2019,5,93
4/13/2020,8,93
4/14/2019,5,93
4/14/2020,5,93
4/15/2019,5,93
4/15/2020,5,93
4/16/2019,5,93
4/16/2020,5,93
4/17/2019,5,93
4/17/2020,5,93
4/18/2019,8,93
4/18/2020,5,93
4/19/2019,5,93
4/19/2020,5,93
4/20/2019,5,93
4/20/2020,5,93
4/21/2019,5,93
4/21/2020,5,93
4/22/2019,5,93
4/22/2020,5,93
4/23/2019,5,93
4/23/2020,5,93
4/24/2019,9,93
4/24/2020,5,93
4/25/2019,8,93
4/25/2020,5,93
4/26/2019,5,93
4/26/2020,5,93
4/27/2019,5,93
4/27/2020,5,93
4/28/2019,5,93
4/28/2020,5,93
4/29/2019,5,93
4/29/2020,5,93
4/30/2019,5,93
4/30/2020,5,93
5/1/2019,9,93
5/1/2020,5,93
5/2/2019,8,93
5/2/2020,5,93
5/3/2019,8,93
5/3/2020,5,93
5/4/2019,8,93
5/4/2020,5,93
5/5/2019,5,93
5/5/2020,5,93
5/6/2019,5,93
5/6/2020,5,93
5/7/2019,5,93
5/7/2020,5,93
5/8/2019,8,93
5/8/2020,5,93
5/9/2019,5,93
5/9/2020,5,93
5/10/2019,5,93
5/10/2020,5,93
5/11/2019,5,93
5/11/2020,5,93
5/12/2019,5,93
5/12/2020,5,93
5/13/2019,5,93
5/13/2020,5,93
5/14/2019,5,93
5/14/2020,5,93
5/15/2019,5,93
5/15/2020,5,93
5/16/2019,5,93
5/16/2020,5,93
5/17/2019,5,93
5/17/2020,5,93
5/18/2019,5,93
5/18/2020,5,93
5/19/2019,5,93
5/19/2020,5,93
5/20/2019,5,93
5/20/2020,5,93
5/21/2019,5,93
5/21/2020,5,93
5/22/2019,5,93
5/22/2020,5,93
5/23/2019,5,93
5/23/2020,5,93
5/24/2019,5,93
5/24/2020,5,93
5/25/2019,5,93
5/25/2020,5,93
5/26/2019,5,93
5/26/2020,5,93
5/27/2019,5,93
5/27/2020,5,93
5/28/2019,5,93
5/28/2020,5,93
5/29/2019,5,93
5/29/2020,5,93
5/30/2019,5,93
5/30/2020,5,93
5/31/2019,5,93
5/31/2020,5,93
6/1/2019,5,93
6/1/2020,5,93
6/2/2019,5,93
6/2/2020,5,93
6/3/2019,5,93
6/3/2020,5,93
6/4/2019,5,93
6/4/2020,5,93
6/5/2019,9,93
6/5/2020,5,93
6/6/2019,5,93
6/6/2020,5,93
6/7/2019,5,93
6/7/2020,5,93
6/8/2019,5,93
6/8/2020,5,93
6/9/2019,5,93
6/9/2020,5,93
6/10/2019,5,93
6/10/2020,5,93
6/11/2019,5,93
6/11/2020,5,93
6/12/2019,5,93
6/12/2020,5,93
6/13/2019,5,93
6/13/2020,5,93
6/14/2019,5,93
6/14/2020,5,93
6/15/2019,5,93
6/15/2020,5,93
6/16/2019,5,93
6/16/2020,5,93
6/17/2019,5,93
6/17/2020,5,93
6/18/2019,5,93
6/18/2020,5,93
6/19/2019,5,93
6/19/2020,5,93
6/20/2019,5,93
6/20/2020,5,93
6/21/2019,5,93
6/21/2020,5,93
6/22/2019,5,93
6/22/2020,5,93
6/23/2019,8,93
6/23/2020,5,93
6/24/2019,5,93
6/24/2020,5,93
6/25/2019,5,93
6/25/2020,5,93
6/26/2019,5,93
6/26/2020,5,93
6/27/2019,5,93
6/27/2020,5,93
6/28/2019,5,93
6/28/2020,5,93
6/29/2019,5,93
6/29/2020,5,93
6/30/2019,5,93
6/30/2020,5,93
7/1/2019,5,93
7/1/2020,5,93
7/2/2019,5,93
7/2/2020,5,93
7/3/2019,5,93
7/3/2020,5,93
7/4/2019,5,93
7/4/2020,5,93
7/5/2019,5,93
7/5/2020,5,93
7/6/2019,5,93
7/6/2020,5,93
7/7/2019,5,93
7/7/2020,5,93
7/8/2019,5,93
7/8/2020,5,93
7/9/2019,5,93
7/9/2020,5,93
7/10/2019,5,93
7/10/2020,5,93
7/11/2019,5,93
7/11/2020,5,93
7/12/2019,5,93
7/12/2020,5,93
7/13/2019,5,93
7/13/2020,5,93
7/14/2019,5,93
7/14/2020,5,93
7/15/2019,5,93
7/15/2020,5,93
7/16/2019,5,93
7/16/2020,5,93
7/17/2019,5,93
7/17/2020,5,93
7/18/2019,5,93
7/18/2020,5,93
7/19/2019,5,93
7/19/2020,9,93
7/20/2019,5,93
7/20/2020,9,93
7/21/2019,5,93
7/21/2020,5,93
7/22/2019,5,93
7/22/2020,9,93
7/23/2019,5,93
7/23/2020,5,93
7/24/2019,5,93
7/24/2020,9,93
7/25/2019,5,93
7/25/2020,9,93
7/26/2019,5,93
7/26/2020,9,93
7/27/2019,5,93
7/27/2020,9,93
7/28/2019,5,93
7/28/2020,9,93
7/29/2019,5,93
7/29/2020,9,93
7/30/2019,5,93
7/30/2020,9,93
7/31/2019,5,93
7/31/2020,9,93
8/1/2019,5,93
8/1/2020,5,93
8/2/2019,5,93
8/2/2020,5,93
8/3/2019,5,93
8/3/2020,5,93
8/4/2019,5,93
8/4/2020,5,93
8/5/2019,5,93
8/5/2020,8,93
8/6/2019,5,93
8/6/2020,5,93
8/7/2019,5,93
8/7/2020,5,93
8/8/2019,5,93
8/8/2020,5,93
8/9/2019,5,93
8/9/2020,9,93
8/10/2019,5,93
8/10/2020,9,93
8/11/2019,5,93
8/11/2020,5,93
8/12/2019,5,93
8/12/2020,5,93
8/13/2019,5,93
8/13/2020,8,93
8/14/2019,5,93
8/14/2020,9,93
8/15/2019,5,93
8/15/2020,9,93
8/16/2019,5,93
8/16/2020,7,93
8/17/2019,5,93
8/17/2020,5,93
8/18/2019,5,93
8/18/2020,5,93
8/19/2019,5,93
8/19/2020,9,93
8/20/2019,5,93
8/20/2020,9,93
8/21/2019,5,93
8/21/2020,9,93
8/22/2019,5,93
8/22/2020,8,93
8/23/2019,5,93
8/23/2020,8,93
8/24/2019,5,93
8/24/2020,5,93
8/25/2019,5,93
8/25/2020,8,93
8/26/2019,5,93
8/26/2020,9,93
8/27/2019,5,93
8/27/2020,9,93
8/28/2019,5,93
8/28/2020,9,93
8/29/2019,5,93
8/29/2020,9,93
8/30/2019,5,93
8/30/2020,9,93
8/31/2019,5,93
8/31/2020,9,93
9/1/2019,5,93
9/1/2020,9,93
9/2/2019,5,93
9/2/2020,9,93
9/3/2019,5,93
9/3/2020,9,93
9/4/2019,5,93
9/4/2020,9,93
9/5/2019,8,93
9/5/2020,9,93
9/6/2019,9,93
9/6/2020,9,93
9/7/2019,9,93
9/7/2020,9,93
9/8/2019,9,93
9/8/2020,9,93
9/9/2019,8,93
9/9/2020,9,93
9/10/2019,5,93
